minute,event,team_player_id,match_id
45,sub on,47078.0,821
45,sub off,47077.0,821
44,sub on,47109.0,821
44,sub off,47108.0,821
90+1,yellow card,47144.0,803
66,yellow card,47120.0,803
52,yellow card,47143.0,803
31,yellow card,47125.0,803
17,yellow card,47147.0,803
47,red card,,803
90+4,corner,47140.0,803
83,corner,47142.0,803
80,corner,47118.0,803
64,corner,47141.0,803
27,corner,47144.0,803
15,corner,47152.0,803
9,corner,47142.0,803
84,goal,47132.0,803
43,goal,47145.0,803
35,goal,47130.0,803
35,assist,47132.0,803
21,goal,47154.0,803
21,assist,47148.0,803
78,offside,47130.0,803
44,offside,47130.0,803
29,offside,47148.0,803
90,sub on,47153.0,803
90,sub off,47152.0,803
88,sub on,,803
88,sub off,47122.0,803
88,sub on,,803
88,sub off,47125.0,803
81,sub on,47121.0,803
81,sub off,47120.0,803
81,sub on,47131.0,803
81,sub off,47130.0,803
77,sub on,,803
77,sub off,47150.0,803
74,sub on,,803
74,sub off,47127.0,803
61,sub on,47146.0,803
61,sub off,47145.0,803
61,sub on,47149.0,803
61,sub off,47148.0,803
61,yellow card,47194.0,769
51,yellow card,47169.0,769
78,corner,47163.0,769
65,corner,47173.0,769
65,corner,47162.0,769
61,corner,47175.0,769
13,corner,47165.0,769
13,corner,47163.0,769
74,goal,47198.0,769
74,assist,47196.0,769
4,goal,47197.0,769
79,offside,47186.0,769
33,offside,47192.0,769
25,offside,47175.0,769
89,sub on,47191.0,769
89,sub off,47190.0,769
89,sub on,47188.0,769
89,sub off,47187.0,769
87,sub on,47166.0,769
87,sub off,47165.0,769
80,sub on,,769
80,sub off,47173.0,769
79,sub on,47168.0,769
79,sub off,,769
79,sub on,47177.0,769
79,sub off,47176.0,769
70,sub on,47193.0,769
70,sub off,47192.0,769
70,sub on,47200.0,769
70,sub off,47199.0,769
70,sub on,,769
70,sub off,47169.0,769
63,sub on,47195.0,769
63,sub off,47194.0,769
90,yellow card,47229.0,1140
77,yellow card,47234.0,1140
66,corner,47232.0,1140
66,corner,47229.0,1140
61,corner,47237.0,1140
51,corner,47227.0,1140
38,corner,47227.0,1140
37,corner,47210.0,1140
29,corner,47236.0,1140
25,corner,47231.0,1140
12,corner,47218.0,1140
7,corner,47209.0,1140
53,offside,47220.0,1140
8,offside,47210.0,1140
5,offside,47219.0,1140
88,sub on,,1140
88,sub off,47241.0,1140
85,sub on,47215.0,1140
85,sub off,47214.0,1140
81,sub on,47233.0,1140
81,sub off,47232.0,1140
70,sub on,47211.0,1140
70,sub off,47210.0,1140
70,sub on,47221.0,1140
70,sub off,47220.0,1140
57,sub on,47213.0,1140
57,sub off,47212.0,1140
57,sub on,47237.0,1140
57,sub off,47236.0,1140
57,sub on,47240.0,1140
57,sub off,47239.0,1140
45,sub on,47229.0,1140
45,sub off,47228.0,1140
48,yellow card,47254.0,1118
44,yellow card,47252.0,1118
41,yellow card,47277.0,1118
86,corner,47272.0,1118
78,corner,47251.0,1118
45+2,corner,47281.0,1118
6,corner,47251.0,1118
72,goal,47279.0,1118
72,assist,47282.0,1118
67,goal,47279.0,1118
67,assist,47275.0,1118
62,goal,47271.0,1118
62,assist,47279.0,1118
50,goal,47274.0,1118
50,assist,47276.0,1118
19,goal,47271.0,1118
19,assist,47274.0,1118
39,offside,47283.0,1118
36,offside,47273.0,1118
34,offside,47261.0,1118
80,sub on,47280.0,1118
80,sub off,47279.0,1118
70,sub on,47282.0,1118
70,sub off,47281.0,1118
69,sub on,47272.0,1118
69,sub off,47271.0,1118
63,sub on,47275.0,1118
63,sub off,47274.0,1118
56,sub on,47258.0,1118
56,sub off,47257.0,1118
56,sub on,47255.0,1118
56,sub off,47254.0,1118
56,sub on,47253.0,1118
56,sub off,47252.0,1118
45,sub on,47278.0,1118
45,sub off,47277.0,1118
72,yellow card,47320.0,1099
65,yellow card,47324.0,1099
9,yellow card,47315.0,1099
90+2,corner,47319.0,1099
78,corner,47299.0,1099
69,corner,47318.0,1099
54,corner,47326.0,1099
51,corner,47326.0,1099
15,corner,47292.0,1099
63,goal,47300.0,1099
63,assist,47299.0,1099
81,offside,47328.0,1099
80,offside,47328.0,1099
72,offside,47301.0,1099
25,offside,47301.0,1099
8,offside,47323.0,1099
84,sub on,47325.0,1099
84,sub off,47324.0,1099
82,sub on,47298.0,1099
82,sub off,47297.0,1099
82,sub on,47302.0,1099
82,sub off,47301.0,1099
75,sub on,47327.0,1099
75,sub off,47326.0,1099
75,sub on,47319.0,1099
75,sub off,47318.0,1099
45,sub on,47316.0,1099
45,sub off,47315.0,1099
32,sub on,47322.0,1099
32,sub off,47321.0,1099
68,yellow card,47367.0,1088
58,yellow card,47342.0,1088
45+1,yellow card,47339.0,1088
86,red card,,1088
90+4,corner,47360.0,1088
82,corner,47334.0,1088
78,corner,47358.0,1088
74,corner,47336.0,1088
72,corner,47336.0,1088
71,corner,47338.0,1088
69,corner,47361.0,1088
53,corner,47337.0,1088
50,corner,47335.0,1088
45+2,corner,47359.0,1088
43,corner,47361.0,1088
37,corner,47357.0,1088
36,corner,47367.0,1088
35,corner,47361.0,1088
32,corner,47337.0,1088
29,corner,47335.0,1088
27,corner,47337.0,1088
13,goal,47367.0,1088
11,goal,47364.0,1088
11,assist,47361.0,1088
60,offside,47372.0,1088
29,offside,47367.0,1088
23,offside,47367.0,1088
85,sub on,47344.0,1088
85,sub off,47343.0,1088
85,sub on,47365.0,1088
85,sub off,47364.0,1088
85,sub on,47370.0,1088
85,sub off,47369.0,1088
80,sub on,47368.0,1088
80,sub off,47367.0,1088
72,sub on,47348.0,1088
72,sub off,47347.0,1088
72,sub on,47346.0,1088
72,sub off,47345.0,1088
59,sub on,47363.0,1088
59,sub off,47362.0,1088
59,sub on,47372.0,1088
59,sub off,47371.0,1088
57,sub on,47340.0,1088
57,sub off,47339.0,1088
57,sub on,47336.0,1088
57,sub off,47335.0,1088
74,yellow card,47408.0,1068
65,yellow card,47384.0,1068
51,yellow card,47381.0,1068
85,red card,,1068
83,corner,47381.0,1068
80,corner,47411.0,1068
78,corner,47403.0,1068
78,corner,47405.0,1068
63,corner,47406.0,1068
62,corner,47407.0,1068
62,corner,47406.0,1068
55,corner,47404.0,1068
46,corner,47406.0,1068
40,corner,47389.0,1068
39,corner,47411.0,1068
10,corner,47406.0,1068
90+2,goal,47387.0,1068
90+2,assist,47392.0,1068
71,goal,47394.0,1068
3,goal,47414.0,1068
3,assist,47416.0,1068
53,offside,47417.0,1068
5,offside,47392.0,1068
82,sub on,47385.0,1068
82,sub off,47384.0,1068
82,sub on,47410.0,1068
82,sub off,47409.0,1068
75,sub on,47415.0,1068
75,sub off,47414.0,1068
75,sub on,47413.0,1068
75,sub off,47412.0,1068
71,sub on,47394.0,1068
71,sub off,47393.0,1068
71,sub on,47387.0,1068
71,sub off,47386.0,1068
65,sub on,47408.0,1068
65,sub off,47407.0,1068
63,sub on,47391.0,1068
63,sub off,47390.0,1068
45,sub on,47417.0,1068
45,sub off,47416.0,1068
90+2,yellow card,47459.0,1046
83,yellow card,47438.0,1046
68,yellow card,47453.0,1046
59,yellow card,47431.0,1046
42,yellow card,47434.0,1046
90+4,corner,47448.0,1046
90,corner,47448.0,1046
67,corner,47434.0,1046
53,corner,47425.0,1046
51,corner,47427.0,1046
49,corner,47428.0,1046
45,corner,47426.0,1046
41,corner,47449.0,1046
25,corner,47450.0,1046
19,corner,47460.0,1046
46,goal,47438.0,1046
13,goal,47457.0,1046
13,assist,47460.0,1046
65,offside,47461.0,1046
87,sub on,47430.0,1046
87,sub off,47429.0,1046
86,sub on,47452.0,1046
86,sub off,47451.0,1046
72,sub on,47437.0,1046
72,sub off,47436.0,1046
71,sub on,47456.0,1046
71,sub off,47455.0,1046
71,sub on,47459.0,1046
71,sub off,47458.0,1046
66,sub on,47432.0,1046
66,sub off,47431.0,1046
78,yellow card,47496.0,1028
72,yellow card,47485.0,1028
56,yellow card,47497.0,1028
88,corner,47470.0,1028
66,corner,47493.0,1028
59,corner,47497.0,1028
53,corner,47494.0,1028
45+1,corner,47472.0,1028
44,corner,47492.0,1028
41,corner,47492.0,1028
38,corner,47471.0,1028
16,corner,47492.0,1028
86,goal,47479.0,1028
77,goal,47478.0,1028
77,assist,47485.0,1028
38,goal,47505.0,1028
38,assist,47496.0,1028
6,goal,47505.0,1028
6,assist,47502.0,1028
74,offside,47478.0,1028
59,offside,47479.0,1028
13,offside,47496.0,1028
87,sub on,47484.0,1028
87,sub off,47483.0,1028
76,sub on,47506.0,1028
76,sub off,47505.0,1028
72,sub on,47478.0,1028
72,sub off,47477.0,1028
61,sub on,47498.0,1028
61,sub off,47497.0,1028
61,sub on,47504.0,1028
61,sub off,47503.0,1028
60,sub on,47500.0,1028
60,sub off,47499.0,1028
56,sub on,47473.0,1028
56,sub off,47472.0,1028
45,sub on,47476.0,1028
45,sub off,47475.0,1028
45,sub on,47481.0,1028
45,sub off,47480.0,1028
53,yellow card,47541.0,1025
84,corner,47524.0,1025
81,corner,47525.0,1025
69,corner,47547.0,1025
47,corner,47517.0,1025
46,corner,47516.0,1025
36,corner,47517.0,1025
17,corner,47517.0,1025
15,corner,47523.0,1025
7,corner,47516.0,1025
70,goal,47527.0,1025
75,offside,47547.0,1025
27,offside,47527.0,1025
5,offside,47548.0,1025
89,sub on,47526.0,1025
89,sub off,47525.0,1025
89,sub on,47528.0,1025
89,sub off,47527.0,1025
89,sub on,47551.0,1025
89,sub off,47550.0,1025
89,sub on,47549.0,1025
89,sub off,47548.0,1025
81,sub on,47545.0,1025
81,sub off,47544.0,1025
67,sub on,47530.0,1025
67,sub off,47529.0,1025
67,sub on,47524.0,1025
67,sub off,47523.0,1025
56,sub on,47542.0,1025
56,sub off,47541.0,1025
56,sub on,47547.0,1025
56,sub off,47546.0,1025
49,sub on,47520.0,1025
49,sub off,47519.0,1025
90+1,yellow card,47583.0,971
85,yellow card,47562.0,971
79,yellow card,47561.0,971
59,yellow card,47585.0,971
38,yellow card,47589.0,971
10,yellow card,47584.0,971
78,corner,47586.0,971
67,corner,47562.0,971
55,corner,47561.0,971
54,corner,47591.0,971
44,corner,47590.0,971
37,corner,47562.0,971
24,corner,47571.0,971
76,offside,47592.0,971
28,offside,47572.0,971
79,sub on,47569.0,971
79,sub off,47568.0,971
79,sub on,47564.0,971
79,sub off,47563.0,971
76,sub on,47593.0,971
76,sub off,47592.0,971
71,sub on,47573.0,971
71,sub off,47572.0,971
71,sub on,47566.0,971
71,sub off,47565.0,971
45,sub on,47595.0,971
45,sub off,47594.0,971
18,sub on,47585.0,971
18,sub off,47584.0,971
90+2,yellow card,47632.0,950
84,yellow card,,950
71,yellow card,47617.0,950
37,yellow card,47606.0,950
71,red card,47628.0,950
61,red card,47629.0,950
90,corner,47626.0,950
82,corner,47626.0,950
76,corner,47627.0,950
69,corner,47627.0,950
69,corner,47627.0,950
55,corner,47608.0,950
36,corner,47633.0,950
20,corner,47626.0,950
15,corner,47608.0,950
88,goal,47617.0,950
88,assist,47611.0,950
67,goal,47636.0,950
67,assist,47630.0,950
52,offside,47638.0,950
48,offside,47638.0,950
39,offside,47638.0,950
37,offside,47638.0,950
35,offside,47634.0,950
18,offside,47618.0,950
84,sub on,,950
84,sub off,47638.0,950
84,sub on,47631.0,950
84,sub off,47630.0,950
75,sub on,47613.0,950
75,sub off,47612.0,950
75,sub on,47607.0,950
75,sub off,47606.0,950
74,sub on,47637.0,950
74,sub off,47636.0,950
66,sub on,47611.0,950
66,sub off,47610.0,950
64,sub on,47635.0,950
64,sub off,47634.0,950
89,yellow card,47653.0,931
84,yellow card,47684.0,931
76,yellow card,47672.0,931
61,yellow card,47650.0,931
58,yellow card,47686.0,931
34,yellow card,47649.0,931
17,yellow card,47676.0,931
8,red card,47674.0,931
82,corner,47671.0,931
80,corner,47676.0,931
74,corner,47650.0,931
37,corner,47670.0,931
34,corner,47647.0,931
29,corner,47670.0,931
66,offside,47659.0,931
59,offside,47660.0,931
48,offside,47660.0,931
43,offside,47660.0,931
18,offside,47649.0,931
10,offside,47659.0,931
87,sub on,,931
87,sub off,47676.0,931
87,sub on,47681.0,931
87,sub off,47680.0,931
87,sub on,47679.0,931
87,sub off,47678.0,931
81,sub on,47673.0,931
81,sub off,47672.0,931
76,sub on,47661.0,931
76,sub off,47660.0,931
71,sub on,47657.0,931
71,sub off,47656.0,931
45,sub on,47652.0,931
45,sub off,47651.0,931
45,sub on,47650.0,931
45,sub off,47649.0,931
20,sub on,47683.0,931
20,sub off,47682.0,931
80,yellow card,,916
61,yellow card,47717.0,916
45+3,yellow card,47705.0,916
30,yellow card,,916
90+4,corner,47719.0,916
90+1,corner,47719.0,916
84,corner,47724.0,916
81,corner,,916
78,corner,47693.0,916
75,corner,47716.0,916
68,corner,47717.0,916
51,corner,,916
48,corner,47693.0,916
35,corner,47716.0,916
22,corner,47701.0,916
3,corner,,916
84,goal,47694.0,916
67,goal,47724.0,916
67,assist,47728.0,916
58,offside,47705.0,916
38,offside,47726.0,916
10,offside,47724.0,916
89,sub on,47704.0,916
89,sub off,47703.0,916
82,sub on,47729.0,916
82,sub off,47728.0,916
82,sub on,47723.0,916
82,sub off,,916
78,sub on,47699.0,916
78,sub off,47698.0,916
77,sub on,47702.0,916
77,sub off,47701.0,916
70,sub on,47707.0,916
70,sub off,47706.0,916
70,sub on,,916
70,sub off,47696.0,916
56,sub on,,916
56,sub off,47726.0,916
45,sub on,47719.0,916
45,sub off,47718.0,916
25,sub on,,916
25,sub off,47720.0,916
68,yellow card,47763.0,882
52,yellow card,47769.0,882
32,yellow card,47740.0,882
26,yellow card,47767.0,882
73,corner,47740.0,882
65,corner,47740.0,882
60,corner,,882
41,corner,47764.0,882
37,corner,47742.0,882
34,corner,47739.0,882
18,corner,,882
16,corner,47742.0,882
16,corner,47742.0,882
10,corner,47761.0,882
7,corner,47738.0,882
78,goal,47766.0,882
78,assist,47773.0,882
46,offside,47763.0,882
43,offside,47742.0,882
31,offside,47748.0,882
27,offside,47771.0,882
23,offside,47750.0,882
86,sub on,47743.0,882
86,sub off,47742.0,882
77,sub on,47770.0,882
77,sub off,47769.0,882
66,sub on,,882
66,sub off,47748.0,882
63,sub on,47768.0,882
63,sub off,47767.0,882
62,sub on,47765.0,882
62,sub off,47764.0,882
29,sub on,47751.0,882
29,sub off,47750.0,882
88,yellow card,47790.0,861
81,yellow card,47808.0,861
76,yellow card,47806.0,861
51,yellow card,47792.0,861
37,yellow card,47787.0,861
37,yellow card,47811.0,861
78,corner,47786.0,861
43,corner,47814.0,861
41,corner,47807.0,861
69,goal,47819.0,861
69,assist,47811.0,861
67,goal,47797.0,861
67,assist,47795.0,861
66,goal,47795.0,861
66,assist,47797.0,861
54,goal,,861
54,assist,47811.0,861
24,goal,47820.0,861
24,assist,47818.0,861
66,offside,47820.0,861
64,offside,47811.0,861
51,offside,47816.0,861
5,offside,47788.0,861
82,sub on,47812.0,861
82,sub off,47811.0,861
82,sub on,,861
82,sub off,47820.0,861
63,sub on,47793.0,861
63,sub off,47792.0,861
62,sub on,47819.0,861
62,sub off,47818.0,861
61,sub on,47815.0,861
61,sub off,47814.0,861
45,sub on,47790.0,861
45,sub off,,861
45,sub on,47797.0,861
45,sub off,47796.0,861
45,sub on,47785.0,861
45,sub off,47784.0,861
43,sub on,47808.0,861
43,sub off,47807.0,861
84,yellow card,47855.0,848
61,yellow card,47830.0,848
59,yellow card,47854.0,848
80,corner,47856.0,848
76,corner,47852.0,848
68,corner,47829.0,848
64,corner,47852.0,848
40,corner,47839.0,848
21,corner,47857.0,848
63,goal,47864.0,848
63,assist,47863.0,848
54,goal,47863.0,848
25,goal,47840.0,848
25,assist,47839.0,848
75,offside,47840.0,848
57,offside,47840.0,848
46,offside,47864.0,848
43,offside,47864.0,848
34,offside,47839.0,848
16,offside,47864.0,848
8,offside,47841.0,848
7,offside,47840.0,848
83,sub on,47865.0,848
83,sub off,47864.0,848
70,sub on,47832.0,848
70,sub off,47831.0,848
70,sub on,47838.0,848
70,sub off,47837.0,848
45,sub on,47862.0,848
45,sub off,47861.0,848
45,sub on,47867.0,848
45,sub off,47866.0,848
45,sub on,47854.0,848
45,sub off,47853.0,848
45,sub on,47859.0,848
45,sub off,47858.0,848
81,yellow card,47909.0,827
78,yellow card,47882.0,827
59,yellow card,47878.0,827
56,yellow card,47900.0,827
41,yellow card,47889.0,827
5,yellow card,47902.0,827
88,red card,,827
90+1,corner,47904.0,827
73,corner,47911.0,827
54,corner,47899.0,827
51,corner,47908.0,827
45+1,corner,47875.0,827
44,corner,47905.0,827
39,corner,47909.0,827
15,corner,47878.0,827
89,offside,47882.0,827
57,offside,,827
18,offside,47911.0,827
12,offside,47909.0,827
89,sub on,47886.0,827
89,sub off,47885.0,827
88,sub on,47904.0,827
88,sub off,,827
85,sub on,,827
85,sub off,47902.0,827
84,sub on,47910.0,827
84,sub off,47909.0,827
80,sub on,47890.0,827
80,sub off,47889.0,827
80,sub on,47888.0,827
80,sub off,,827
67,sub on,47907.0,827
67,sub off,47906.0,827
65,sub on,47879.0,827
65,sub off,47878.0,827
65,sub on,47881.0,827
65,sub off,47880.0,827
90+9,yellow card,47957.0,814
90+7,yellow card,47929.0,814
90+5,yellow card,47934.0,814
88,yellow card,47959.0,814
85,yellow card,47945.0,814
44,yellow card,47949.0,814
90,corner,47945.0,814
82,corner,47952.0,814
51,corner,47945.0,814
37,corner,47947.0,814
19,corner,47944.0,814
8,corner,47953.0,814
6,corner,47955.0,814
90+8,goal,47957.0,814
87,goal,47930.0,814
15,goal,47949.0,814
15,assist,47955.0,814
79,offside,47926.0,814
62,offside,47953.0,814
45+1,offside,47958.0,814
45,offside,47927.0,814
12,offside,47958.0,814
81,sub on,47954.0,814
81,sub off,47953.0,814
77,sub on,47928.0,814
77,sub off,47927.0,814
73,sub on,47957.0,814
73,sub off,47956.0,814
71,sub on,47934.0,814
71,sub off,47933.0,814
70,sub on,47926.0,814
70,sub off,47925.0,814
56,sub on,47959.0,814
56,sub off,47958.0,814
45,sub on,47952.0,814
45,sub off,47951.0,814
45,sub on,47950.0,814
45,sub off,47949.0,814
89,yellow card,48003.0,795
75,yellow card,47992.0,795
64,yellow card,47981.0,795
31,yellow card,47970.0,795
31,yellow card,47994.0,795
87,red card,47984.0,795
86,corner,,795
46,corner,47973.0,795
40,corner,47971.0,795
29,corner,47968.0,795
11,corner,47971.0,795
73,goal,48002.0,795
49,goal,47980.0,795
49,assist,47981.0,795
19,goal,48002.0,795
12,goal,48000.0,795
12,assist,47991.0,795
84,offside,48003.0,795
65,offside,47990.0,795
39,offside,47990.0,795
36,offside,48002.0,795
6,offside,47980.0,795
90,sub on,47995.0,795
90,sub off,47994.0,795
88,sub on,47972.0,795
88,sub off,47971.0,795
88,sub on,47977.0,795
88,sub off,47976.0,795
85,sub on,,795
85,sub off,48000.0,795
84,sub on,,795
84,sub off,47997.0,795
79,sub on,47974.0,795
79,sub off,47973.0,795
79,sub on,47979.0,795
79,sub off,,795
76,sub on,48003.0,795
76,sub off,48002.0,795
87,yellow card,48040.0,768
39,yellow card,48025.0,768
30,yellow card,48036.0,768
90+5,corner,48038.0,768
87,corner,48014.0,768
73,corner,48014.0,768
62,corner,48014.0,768
45+2,corner,48016.0,768
41,corner,48016.0,768
38,corner,48014.0,768
32,corner,48039.0,768
12,corner,48014.0,768
54,goal,48041.0,768
54,assist,48049.0,768
42,goal,48046.0,768
42,assist,,768
21,goal,48049.0,768
21,assist,,768
13,goal,,768
13,assist,48047.0,768
11,goal,48017.0,768
11,assist,48018.0,768
81,offside,48046.0,768
20,offside,,768
19,offside,48017.0,768
15,offside,48044.0,768
85,sub on,48048.0,768
85,sub off,48047.0,768
84,sub on,,768
84,sub off,48044.0,768
84,sub on,48043.0,768
84,sub off,,768
80,sub on,,768
80,sub off,48018.0,768
75,sub on,,768
75,sub off,48025.0,768
64,sub on,48021.0,768
64,sub off,,768
64,sub on,48050.0,768
64,sub off,48049.0,768
64,sub on,48023.0,768
64,sub off,48022.0,768
45,sub on,48037.0,768
45,sub off,48036.0,768
88,yellow card,48070.0,1125
80,yellow card,48058.0,1125
51,yellow card,48083.0,1125
15,yellow card,48080.0,1125
24,red card,48082.0,1125
58,corner,48083.0,1125
49,corner,48083.0,1125
48,corner,48091.0,1125
45+1,corner,48091.0,1125
45,corner,48079.0,1125
44,corner,48083.0,1125
41,corner,48057.0,1125
38,corner,48065.0,1125
21,corner,48059.0,1125
10,corner,48060.0,1125
3,corner,48092.0,1125
90+3,goal,48092.0,1125
90+3,assist,48081.0,1125
13,goal,48066.0,1125
13,assist,48065.0,1125
88,offside,48070.0,1125
74,offside,48081.0,1125
66,offside,48093.0,1125
50,offside,48066.0,1125
45+2,offside,48092.0,1125
37,offside,48066.0,1125
84,sub on,48070.0,1125
84,sub off,48069.0,1125
83,sub on,48094.0,1125
83,sub off,48093.0,1125
67,sub on,48089.0,1125
67,sub off,48088.0,1125
66,sub on,48085.0,1125
66,sub off,48084.0,1125
62,sub on,48087.0,1125
62,sub off,48086.0,1125
45,sub on,48081.0,1125
45,sub off,48080.0,1125
45,sub on,48068.0,1125
45,sub off,48067.0,1125
36,sub on,48061.0,1125
36,sub off,48060.0,1125
20,sub on,48064.0,1125
20,sub off,48063.0,1125
58,yellow card,48129.0,1105
55,yellow card,48120.0,1105
13,yellow card,48138.0,1105
9,yellow card,48107.0,1105
72,corner,48134.0,1105
71,corner,48108.0,1105
56,corner,48115.0,1105
50,corner,48103.0,1105
49,corner,48104.0,1105
30,corner,48136.0,1105
8,corner,48126.0,1105
1,corner,48110.0,1105
90+3,goal,48137.0,1105
90+3,assist,48136.0,1105
16,goal,48112.0,1105
16,assist,48113.0,1105
1,goal,48134.0,1105
1,assist,,1105
90,offside,48138.0,1105
48,offside,48138.0,1105
44,offside,48113.0,1105
40,offside,48112.0,1105
12,offside,48112.0,1105
90+4,sub on,48139.0,1105
90+4,sub off,48138.0,1105
88,sub on,,1105
88,sub off,48131.0,1105
88,sub on,48130.0,1105
88,sub off,48129.0,1105
76,sub on,48135.0,1105
76,sub off,48134.0,1105
76,sub on,48114.0,1105
76,sub off,48113.0,1105
71,sub on,48106.0,1105
71,sub off,48105.0,1105
71,sub on,48111.0,1105
71,sub off,48110.0,1105
66,sub on,48116.0,1105
66,sub off,48115.0,1105
66,sub on,48108.0,1105
66,sub off,48107.0,1105
45,sub on,48127.0,1105
45,sub off,48126.0,1105
81,yellow card,48156.0,1083
70,yellow card,48175.0,1083
33,yellow card,48168.0,1083
19,yellow card,48155.0,1083
90+3,corner,48169.0,1083
72,corner,48170.0,1083
72,corner,48170.0,1083
68,corner,48169.0,1083
65,corner,48170.0,1083
61,corner,48179.0,1083
61,corner,48169.0,1083
45+5,corner,48178.0,1083
16,corner,48168.0,1083
16,corner,48178.0,1083
83,goal,48162.0,1083
83,assist,48152.0,1083
73,goal,48180.0,1083
73,assist,48181.0,1083
31,goal,48172.0,1083
31,assist,48181.0,1083
4,goal,48178.0,1083
4,assist,,1083
68,offside,48179.0,1083
70,sub on,48154.0,1083
70,sub off,48153.0,1083
70,sub on,48177.0,1083
70,sub off,48176.0,1083
70,sub on,48180.0,1083
70,sub off,48179.0,1083
56,sub on,48152.0,1083
56,sub off,48151.0,1083
56,sub on,48159.0,1083
56,sub off,48158.0,1083
56,sub on,48173.0,1083
56,sub off,48172.0,1083
45,sub on,48156.0,1083
45,sub off,48155.0,1083
24,sub on,48161.0,1083
24,sub off,48160.0,1083
84,yellow card,48196.0,1059
64,yellow card,48223.0,1059
58,yellow card,48198.0,1059
55,yellow card,48193.0,1059
11,yellow card,48214.0,1059
89,corner,,1059
50,corner,48201.0,1059
40,corner,48193.0,1059
22,corner,48204.0,1059
21,corner,48201.0,1059
11,corner,48200.0,1059
4,corner,48201.0,1059
45,own goal,48192.0,1059
87,offside,48203.0,1059
57,offside,48203.0,1059
48,offside,48225.0,1059
82,sub on,48228.0,1059
82,sub off,48227.0,1059
77,sub on,,1059
77,sub off,48216.0,1059
77,sub on,48219.0,1059
77,sub off,48218.0,1059
76,sub on,48205.0,1059
76,sub off,48204.0,1059
69,sub on,48224.0,1059
69,sub off,48223.0,1059
69,sub on,48221.0,1059
69,sub off,48220.0,1059
64,sub on,48199.0,1059
64,sub off,48198.0,1059
64,sub on,48194.0,1059
64,sub off,48193.0,1059
56,sub on,48196.0,1059
56,sub off,48195.0,1059
56,sub on,48203.0,1059
56,sub off,48202.0,1059
84,yellow card,48248.0,1040
76,yellow card,48240.0,1040
48,yellow card,48259.0,1040
66,corner,48270.0,1040
65,corner,48273.0,1040
65,corner,48266.0,1040
60,corner,48238.0,1040
55,corner,48235.0,1040
36,corner,48235.0,1040
88,goal,48273.0,1040
88,assist,48269.0,1040
23,goal,48236.0,1040
23,assist,48237.0,1040
90+4,offside,48269.0,1040
60,offside,48271.0,1040
57,offside,48245.0,1040
45+2,offside,48271.0,1040
33,offside,48270.0,1040
88,sub on,48244.0,1040
88,sub off,48243.0,1040
85,sub on,48267.0,1040
85,sub off,48266.0,1040
80,sub on,48248.0,1040
80,sub off,48247.0,1040
78,sub on,48269.0,1040
78,sub off,48268.0,1040
78,sub on,,1040
78,sub off,48271.0,1040
64,sub on,48246.0,1040
64,sub off,48245.0,1040
45,sub on,48263.0,1040
45,sub off,48262.0,1040
45,sub on,48265.0,1040
45,sub off,48264.0,1040
82,yellow card,48285.0,1021
76,yellow card,48286.0,1021
43,yellow card,48312.0,1021
36,yellow card,48282.0,1021
62,corner,48303.0,1021
57,corner,48305.0,1021
56,corner,48282.0,1021
55,corner,48312.0,1021
35,corner,48304.0,1021
34,corner,48304.0,1021
30,corner,48303.0,1021
25,corner,48283.0,1021
14,corner,48304.0,1021
75,goal,48308.0,1021
75,assist,48315.0,1021
45+1,goal,48317.0,1021
45+1,assist,48303.0,1021
26,goal,48317.0,1021
26,assist,,1021
8,goal,48317.0,1021
70,offside,48288.0,1021
66,offside,48291.0,1021
20,offside,48304.0,1021
90,sub on,48306.0,1021
90,sub off,48305.0,1021
90,sub on,48316.0,1021
90,sub off,48315.0,1021
85,sub on,48294.0,1021
85,sub off,48293.0,1021
79,sub on,48309.0,1021
79,sub off,48308.0,1021
78,sub on,48311.0,1021
78,sub off,48310.0,1021
78,sub on,,1021
78,sub off,48317.0,1021
77,sub on,48292.0,1021
77,sub off,48291.0,1021
77,sub on,48296.0,1021
77,sub off,48295.0,1021
69,sub on,48290.0,1021
69,sub off,48289.0,1021
45,sub on,48288.0,1021
45,sub off,48287.0,1021
72,yellow card,48356.0,1002
67,corner,48330.0,1002
62,corner,,1002
59,corner,48327.0,1002
56,corner,48333.0,1002
53,corner,48357.0,1002
43,corner,48325.0,1002
26,corner,48327.0,1002
11,corner,48334.0,1002
9,corner,48327.0,1002
50,goal,48359.0,1002
50,assist,,1002
34,own goal,48329.0,1002
84,offside,48360.0,1002
64,offside,,1002
55,offside,48359.0,1002
32,offside,48357.0,1002
21,offside,,1002
1,offside,48359.0,1002
83,sub on,48353.0,1002
83,sub off,48352.0,1002
83,sub on,48360.0,1002
83,sub off,48359.0,1002
79,sub on,48362.0,1002
79,sub off,48361.0,1002
79,sub on,48351.0,1002
79,sub off,48350.0,1002
74,sub on,48337.0,1002
74,sub off,48336.0,1002
66,sub on,48356.0,1002
66,sub off,,1002
55,sub on,48340.0,1002
55,sub off,48339.0,1002
45,sub on,48332.0,1002
45,sub off,48331.0,1002
45,sub on,48330.0,1002
45,sub off,48329.0,1002
11,sub on,48329.0,1002
11,sub off,48328.0,1002
85,yellow card,48371.0,988
45+1,yellow card,48373.0,988
19,yellow card,48396.0,988
14,yellow card,48376.0,988
57,red card,,988
90+3,corner,48384.0,988
90+2,corner,48376.0,988
